Código región,Región,Código provincia,Provincia,Codigo comuna,Comuna,País o continente de nacimiento,Inmigrantes internacionales
4,Coquimbo,41.0,Elqui,4103.0,Andacollo,Oceanía,0
4,Coquimbo,41.0,Elqui,4103.0,Andacollo,País de nacimiento no declarado,0
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,Total nacidos fuera del país,110
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,Argentina,*
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,Bolivia (Estado Plurinacional de),*
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,Colombia,*
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,Haití,*
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,Perú,*
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,Venezuela (República Bolivariana de),*
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,Otros países de América del Sur,*
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,Otros países de América Central y El Caribe,*
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,América del Norte,*
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,Europa,*
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,Asia,0
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,África,0
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,Oceanía,*
4,Coquimbo,41.0,Elqui,4104.0,La Higuera,País de nacimiento no declarado,0
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,Total nacidos fuera del país,122
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,Argentina,*
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,Bolivia (Estado Plurinacional de),*
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,Colombia,*
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,Haití,*
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,Perú,*
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,Venezuela (República Bolivariana de),*
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,Otros países de América del Sur,*
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,Otros países de América Central y El Caribe,*
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,América del Norte,*
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,Europa,*
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,Asia,0
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,África,0
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,Oceanía,0
4,Coquimbo,41.0,Elqui,4105.0,Paiguano,País de nacimiento no declarado,0
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,Total nacidos fuera del país,1239
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,Argentina,51
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,Bolivia (Estado Plurinacional de),448
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,Colombia,72
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,Haití,68
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,Perú,61
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,Venezuela (República Bolivariana de),405
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,Otros países de América del Sur,64
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,Otros países de América Central y El Caribe,*
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,América del Norte,*
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,Europa,*
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,Asia,*
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,África,*
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,Oceanía,*
4,Coquimbo,41.0,Elqui,4106.0,Vicuña,País de nacimiento no declarado,0
4,Coquimbo,42.0,Choapa,4201.0,Illapel,Total nacidos fuera del país,988
4,Coquimbo,42.0,Choapa,4201.0,Illapel,Argentina,55
4,Coquimbo,42.0,Choapa,4201.0,Illapel,Bolivia (Estado Plurinacional de),66
4,Coquimbo,42.0,Choapa,4201.0,Illapel,Colombia,70
4,Coquimbo,42.0,Choapa,4201.0,Illapel,Haití,*
4,Coquimbo,42.0,Choapa,4201.0,Illapel,Perú,123
4,Coquimbo,42.0,Choapa,4201.0,Illapel,Venezuela (República Bolivariana de),533
4,Coquimbo,42.0,Choapa,4201.0,Illapel,Otros países de América del Sur,59
4,Coquimbo,42.0,Choapa,4201.0,Illapel,Otros países de América Central y El Caribe,*
4,Coquimbo,42.0,Choapa,4201.0,Illapel,América del Norte,*
4,Coquimbo,42.0,Choapa,4201.0,Illapel,Europa,*
4,Coquimbo,42.0,Choapa,4201.0,Illapel,Asia,*
4,Coquimbo,42.0,Choapa,4201.0,Illapel,África,*
4,Coquimbo,42.0,Choapa,4201.0,Illapel,Oceanía,*
4,Coquimbo,42.0,Choapa,4201.0,Illapel,País de nacimiento no declarado,0
4,Coquimbo,42.0,Choapa,4202.0,Canela,Total nacidos fuera del país,88
4,Coquimbo,42.0,Choapa,4202.0,Canela,Argentina,*
4,Coquimbo,42.0,Choapa,4202.0,Canela,Bolivia (Estado Plurinacional de),*
4,Coquimbo,42.0,Choapa,4202.0,Canela,Colombia,*
4,Coquimbo,42.0,Choapa,4202.0,Canela,Haití,0
4,Coquimbo,42.0,Choapa,4202.0,Canela,Perú,*
4,Coquimbo,42.0,Choapa,4202.0,Canela,Venezuela (República Bolivariana de),*
4,Coquimbo,42.0,Choapa,4202.0,Canela,Otros países de América del Sur,*
4,Coquimbo,42.0,Choapa,4202.0,Canela,Otros países de América Central y El Caribe,*
4,Coquimbo,42.0,Choapa,4202.0,Canela,América del Norte,0
4,Coquimbo,42.0,Choapa,4202.0,Canela,Europa,*
4,Coquimbo,42.0,Choapa,4202.0,Canela,Asia,*
4,Coquimbo,42.0,Choapa,4202.0,Canela,África,0
4,Coquimbo,42.0,Choapa,4202.0,Canela,Oceanía,0
4,Coquimbo,42.0,Choapa,4202.0,Canela,País de nacimiento no declarado,0
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,Total nacidos fuera del país,1382
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,Argentina,62
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,Bolivia (Estado Plurinacional de),*
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,Colombia,213
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,Haití,*
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,Perú,52
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,Venezuela (República Bolivariana de),853
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,Otros países de América del Sur,*
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,Otros países de América Central y El Caribe,*
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,América del Norte,0
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,Europa,*
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,Asia,*
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,África,*
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,Oceanía,*
4,Coquimbo,42.0,Choapa,4203.0,Los Vilos,País de nacimiento no declarado,0
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,Total nacidos fuera del país,1271
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,Argentina,*
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,Bolivia (Estado Plurinacional de),84
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,Colombia,141
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,Haití,*
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,Perú,242
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,Venezuela (República Bolivariana de),504
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,Otros países de América del Sur,123
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,Otros países de América Central y El Caribe,55
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,América del Norte,*
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,Europa,*
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,Asia,*
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,África,*
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,Oceanía,0
4,Coquimbo,42.0,Choapa,4204.0,Salamanca,País de nacimiento no declarado,0
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,Total nacidos fuera del país,5834
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,Argentina,164
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,Bolivia (Estado Plurinacional de),1325
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,Colombia,934
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,Haití,349
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,Perú,459
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,Venezuela (República Bolivariana de),2120
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,Otros países de América del Sur,250
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,Otros países de América Central y El Caribe,90
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,América del Norte,*
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,Europa,*
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,Asia,68
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,África,*
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,Oceanía,0
4,Coquimbo,43.0,Limarí,4301.0,Ovalle,País de nacimiento no declarado,8
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,Total nacidos fuera del país,168
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,Argentina,*
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,Bolivia (Estado Plurinacional de),*
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,Colombia,*
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,Haití,*
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,Perú,*
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,Venezuela (República Bolivariana de),76
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,Otros países de América del Sur,*
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,Otros países de América Central y El Caribe,*
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,América del Norte,*
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,Europa,*
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,Asia,0
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,África,0
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,Oceanía,*
4,Coquimbo,43.0,Limarí,4302.0,Combarbalá,País de nacimiento no declarado,0
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,Total nacidos fuera del país,452
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,Argentina,*
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,Bolivia (Estado Plurinacional de),198
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,Colombia,*
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,Haití,*
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,Perú,*
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,Venezuela (República Bolivariana de),*
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,Otros países de América del Sur,*
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,Otros países de América Central y El Caribe,*
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,América del Norte,*
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,Europa,*
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,Asia,*
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,África,*
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,Oceanía,0
4,Coquimbo,43.0,Limarí,4303.0,Monte Patria,País de nacimiento no declarado,0
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,Total nacidos fuera del país,236
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,Argentina,*
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,Bolivia (Estado Plurinacional de),108
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,Colombia,*
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,Haití,*
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,Perú,*
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,Venezuela (República Bolivariana de),*
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,Otros países de América del Sur,*
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,Otros países de América Central y El Caribe,*
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,América del Norte,0
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,Europa,*
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,Asia,0
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,África,*
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,Oceanía,0
4,Coquimbo,43.0,Limarí,4304.0,Punitaqui,País de nacimiento no declarado,0
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,Total nacidos fuera del país,*
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,Argentina,*
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,Bolivia (Estado Plurinacional de),*
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,Colombia,*
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,Haití,*
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,Perú,*
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,Venezuela (República Bolivariana de),*
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,Otros países de América del Sur,*
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,Otros países de América Central y El Caribe,0
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,América del Norte,0
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,Europa,*
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,Asia,0
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,África,0
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,Oceanía,0
4,Coquimbo,43.0,Limarí,4305.0,Río Hurtado,País de nacimiento no declarado,0
