Código región,Región,Código provincia,Provincia,Codigo comuna,Comuna,País o continente de nacimiento,Inmigrantes internacionales
16,Ñuble,162.0,Itata,16207.0,Trehuaco,Otros países de América Central y El Caribe,*
16,Ñuble,162.0,Itata,16207.0,Trehuaco,América del Norte,0
16,Ñuble,162.0,Itata,16207.0,Trehuaco,Europa,*
16,Ñuble,162.0,Itata,16207.0,Trehuaco,Asia,0
16,Ñuble,162.0,Itata,16207.0,Trehuaco,África,0
16,Ñuble,162.0,Itata,16207.0,Trehuaco,Oceanía,0
16,Ñuble,162.0,Itata,16207.0,Trehuaco,País de nacimiento no declarado,0
16,Ñuble,163.0,Punilla,16301.0,San Carlos,Total nacidos fuera del país,814
16,Ñuble,163.0,Punilla,16301.0,San Carlos,Argentina,61
16,Ñuble,163.0,Punilla,16301.0,San Carlos,Bolivia (Estado Plurinacional de),*
16,Ñuble,163.0,Punilla,16301.0,San Carlos,Colombia,97
16,Ñuble,163.0,Punilla,16301.0,San Carlos,Haití,55
16,Ñuble,163.0,Punilla,16301.0,San Carlos,Perú,*
16,Ñuble,163.0,Punilla,16301.0,San Carlos,Venezuela (República Bolivariana de),377
16,Ñuble,163.0,Punilla,16301.0,San Carlos,Otros países de América del Sur,58
16,Ñuble,163.0,Punilla,16301.0,San Carlos,Otros países de América Central y El Caribe,*
16,Ñuble,163.0,Punilla,16301.0,San Carlos,América del Norte,*
16,Ñuble,163.0,Punilla,16301.0,San Carlos,Europa,*
16,Ñuble,163.0,Punilla,16301.0,San Carlos,Asia,*
16,Ñuble,163.0,Punilla,16301.0,San Carlos,África,0
16,Ñuble,163.0,Punilla,16301.0,San Carlos,Oceanía,*
16,Ñuble,163.0,Punilla,16301.0,San Carlos,País de nacimiento no declarado,0
16,Ñuble,163.0,Punilla,16302.0,Coihueco,Total nacidos fuera del país,314
16,Ñuble,163.0,Punilla,16302.0,Coihueco,Argentina,*
16,Ñuble,163.0,Punilla,16302.0,Coihueco,Bolivia (Estado Plurinacional de),66
16,Ñuble,163.0,Punilla,16302.0,Coihueco,Colombia,*
16,Ñuble,163.0,Punilla,16302.0,Coihueco,Haití,*
16,Ñuble,163.0,Punilla,16302.0,Coihueco,Perú,*
16,Ñuble,163.0,Punilla,16302.0,Coihueco,Venezuela (República Bolivariana de),107
16,Ñuble,163.0,Punilla,16302.0,Coihueco,Otros países de América del Sur,*
16,Ñuble,163.0,Punilla,16302.0,Coihueco,Otros países de América Central y El Caribe,*
16,Ñuble,163.0,Punilla,16302.0,Coihueco,América del Norte,*
16,Ñuble,163.0,Punilla,16302.0,Coihueco,Europa,*
16,Ñuble,163.0,Punilla,16302.0,Coihueco,Asia,*
16,Ñuble,163.0,Punilla,16302.0,Coihueco,África,0
16,Ñuble,163.0,Punilla,16302.0,Coihueco,Oceanía,*
16,Ñuble,163.0,Punilla,16302.0,Coihueco,País de nacimiento no declarado,0
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,Total nacidos fuera del país,70
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,Argentina,*
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,Bolivia (Estado Plurinacional de),0
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,Colombia,*
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,Haití,*
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,Perú,*
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,Venezuela (República Bolivariana de),*
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,Otros países de América del Sur,*
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,Otros países de América Central y El Caribe,*
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,América del Norte,*
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,Europa,*
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,Asia,0
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,África,0
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,Oceanía,0
16,Ñuble,163.0,Punilla,16303.0,Ñiquén,País de nacimiento no declarado,0
16,Ñuble,163.0,Punilla,16304.0,San Fabián,Total nacidos fuera del país,87
16,Ñuble,163.0,Punilla,16304.0,San Fabián,Argentina,*
16,Ñuble,163.0,Punilla,16304.0,San Fabián,Bolivia (Estado Plurinacional de),*
16,Ñuble,163.0,Punilla,16304.0,San Fabián,Colombia,*
16,Ñuble,163.0,Punilla,16304.0,San Fabián,Haití,0
16,Ñuble,163.0,Punilla,16304.0,San Fabián,Perú,*
16,Ñuble,163.0,Punilla,16304.0,San Fabián,Venezuela (República Bolivariana de),*
16,Ñuble,163.0,Punilla,16304.0,San Fabián,Otros países de América del Sur,*
16,Ñuble,163.0,Punilla,16304.0,San Fabián,Otros países de América Central y El Caribe,*
16,Ñuble,163.0,Punilla,16304.0,San Fabián,América del Norte,*
16,Ñuble,163.0,Punilla,16304.0,San Fabián,Europa,*
16,Ñuble,163.0,Punilla,16304.0,San Fabián,Asia,*
16,Ñuble,163.0,Punilla,16304.0,San Fabián,África,0
16,Ñuble,163.0,Punilla,16304.0,San Fabián,Oceanía,0
16,Ñuble,163.0,Punilla,16304.0,San Fabián,País de nacimiento no declarado,0
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,Total nacidos fuera del país,185
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,Argentina,*
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,Bolivia (Estado Plurinacional de),*
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,Colombia,*
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,Haití,*
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,Perú,*
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,Venezuela (República Bolivariana de),52
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,Otros países de América del Sur,*
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,Otros países de América Central y El Caribe,*
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,América del Norte,0
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,Europa,*
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,Asia,*
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,África,*
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,Oceanía,0
16,Ñuble,163.0,Punilla,16305.0,San Nicolás,País de nacimiento no declarado,0
